1|003225|110418|3626|00|60|BLANQUETA-M|392,40     |39,24      |423,01     |8,63       |0,00       |
1|003226|110418|3628|00|60|BLANQUETA-M|705,71     |70,57      |760,75     |15,53      |0,00       |
1|003227|110418|3629|00|60|BLANQUETA-M|524,24     |52,42      |565,13     |11,53      |0,00       |
1|003228|110418|3631|00|60|BLANQUETA-M|61,02      |6,10       |65,78      |1,34       |0,00       |
1|003229|110418|3632|00|00|Varias Var.|3866,06    |386,61     |4167,62    |85,05      |0,00       |
1|003230|110418|3645|00|60|BLANQUETA-M|716,30     |71,63      |772,17     |15,76      |0,00       |
1|003231|110418|3653|00|60|BLANQUETA-M|653,64     |65,36      |704,62     |14,38      |0,00       |
1|003232|110418|3654|00|60|BLANQUETA-M|868,94     |86,89      |936,71     |19,12      |0,00       |
1|003233|110418|3658|00|60|BLANQUETA-M|950,08     |95,01      |1024,19    |20,90      |0,00       |
1|003234|110418|3660|00|00|Varias Var.|947,70     |94,77      |1021,62    |20,85      |0,00       |
1|003235|110418|3662|00|60|BLANQUETA-M|729,39     |72,94      |786,28     |16,05      |0,00       |
1|003236|110418|3664|00|60|BLANQUETA-M|906,02     |90,60      |976,69     |19,93      |0,00       |
1|003237|110418|3665|00|60|BLANQUETA-M|690,54     |69,05      |744,40     |15,19      |0,00       |
1|003238|110418|3678|00|60|BLANQUETA-M|1886,54    |188,65     |2033,69    |41,50      |0,00       |
1|003239|110418|3679|00|60|BLANQUETA-M|374,61     |37,46      |403,83     |8,24       |0,00       |
1|003240|110418|3681|00|60|BLANQUETA-M|158,16     |15,82      |170,50     |3,48       |0,00       |
1|003241|110418|3684|00|60|BLANQUETA-M|507,90     |50,79      |547,52     |11,17      |0,00       |
1|003242|110418|3687|00|60|BLANQUETA-M|345,89     |34,59      |372,87     |7,61       |0,00       |
1|003243|110418|3688|00|60|BLANQUETA-M|1271,63    |127,16     |1370,81    |27,98      |0,00       |
1|003244|110418|3692|00|60|BLANQUETA-M|1446,71    |144,67     |1559,55    |31,83      |0,00       |
1|003245|110418|3693|00|00|Varias Var.|1499,36    |149,94     |1616,31    |32,99      |0,00       |
1|003246|110418|3696|00|60|BLANQUETA-M|134,50     |13,45      |144,99     |2,96       |0,00       |
1|003247|110418|3702|00|60|BLANQUETA-M|1044,59    |104,46     |1126,07    |22,98      |0,00       |
1|003248|110418|3708|00|60|BLANQUETA-M|690,32     |69,03      |744,16     |15,19      |0,00       |
1|003249|110418|3710|00|60|BLANQUETA-M|909,10     |90,91      |980,01     |20,00      |0,00       |
1|003250|110418|3712|00|60|BLANQUETA-M|347,59     |34,76      |374,70     |7,65       |0,00       |
1|003251|110418|3716|00|60|BLANQUETA-M|659,83     |65,98      |711,29     |14,52      |0,00       |
1|003252|110418|3723|00|60|BLANQUETA-M|397,58     |39,76      |428,59     |8,75       |0,00       |
1|003253|110418|3724|00|60|BLANQUETA-M|165,54     |16,55      |178,45     |3,64       |0,00       |
1|003254|110418|3726|00|60|BLANQUETA-M|1058,38    |105,84     |1140,94    |23,28      |0,00       |
1|003255|110418|3733|00|60|BLANQUETA-M|1046,65    |104,67     |1128,29    |23,03      |0,00       |
1|003256|110418|3741|00|60|BLANQUETA-M|2051,41    |205,14     |2211,42    |45,13      |0,00       |
1|003257|110418|3749|00|00|Varias Var.|2093,87    |209,39     |2257,19    |46,07      |0,00       |
1|003258|110418|3750|00|60|BLANQUETA-M|689,04     |68,90      |742,78     |15,16      |0,00       |
1|003259|110418|3751|00|00|Varias Var.|416,99     |41,70      |449,52     |9,17       |0,00       |
1|003260|110418|3756|00|60|BLANQUETA-M|123,73     |12,37      |133,38     |2,72       |0,00       |
1|003261|110418|3764|00|00|Varias Var.|3391,52    |339,15     |3656,06    |74,61      |0,00       |
1|003262|110418|3767|00|60|BLANQUETA-M|667,30     |66,73      |719,35     |14,68      |0,00       |
1|003263|110418|3768|00|60|BLANQUETA-M|422,82     |42,28      |455,80     |9,30       |0,00       |
1|003264|110418|3772|00|60|BLANQUETA-M|841,27     |84,13      |906,89     |18,51      |0,00       |
1|003265|110418|3773|00|60|BLANQUETA-M|584,95     |58,50      |630,58     |12,87      |0,00       |
1|003266|110418|3779|00|60|BLANQUETA-M|856,61     |85,66      |923,42     |18,85      |0,00       |
1|003267|110418|3782|00|60|BLANQUETA-M|202,40     |20,24      |218,19     |4,45       |0,00       |
1|003268|110418|3783|00|60|BLANQUETA-M|894,49     |89,45      |964,26     |19,68      |0,00       |
1|003269|110418|3784|00|60|BLANQUETA-M|646,60     |64,66      |697,03     |14,23      |0,00       |
1|003270|110418|3788|00|00|Varias Var.|550,87     |55,09      |593,84     |12,12      |0,00       |
1|003271|110418|3790|00|60|BLANQUETA-M|1198,84    |119,88     |1292,35    |26,37      |0,00       |
